date,hour,AQI,PM2.5,PM10,SO2,NO2,O3,CO,气压,海平面气压,温度,相对湿度,降水量,最大风速
2021/12/31,21,99,74,93,5,60,17,0.95,974.4,1031.8,5.8,97,0,1
2021/12/31,22,106,80,102,5,62,12,1.02,975.1,1032.5,5.2,100,0,1.8
2021/12/31,23,114,86,106,5,60,8,0.98,975.6,1032.9,5.5,99,0,1.8
2022/1/1,0,114,86,106,5,59,8,0.98,975.7,1033,5.1,100,0,1.4
2022/1/1,1,113,85,105,5,57,8,0.98,975.8,1033,5.2,100,0,1.3
2022/1/1,2,104,78,96,5,48,17,0.9,975.7,1032.9,5.3,100,0,1.2
2022/1/1,3,96,72,89,5,37,25,0.75,975.2,1032.3,5.3,100,0,0.7
2022/1/1,4,98,73,89,4,33,27,0.75,974.5,1031.6,5.2,100,0,0.9
2022/1/1,5,93,69,83,4,33,25,0.75,973.8,1030.9,4.8,100,0,1.2
2022/1/1,6,89,66,80,4,35,21,0.74,973.8,1031,4.3,100,0,1.3
2022/1/1,7,90,67,81,4,37,14,0.74,974.3,1031.8,3.7,100,0,1
2022/1/1,8,89,66,81,5,39,8,0.78,974.7,1032.3,3.4,100,0,1.2
2022/1/1,9,89,66,83,4,40,7,0.84,975.2,1032.9,3.1,100,0,1.1
2022/1/1,10,90,67,85,5,41,6,0.97,975.6,1033.1,5.2,100,0,1
2022/1/1,11,99,74,91,5,40,11,1.05,975.8,1033,7.7,83,0,1.4
2022/1/1,12,101,76,92,5,38,27,0.96,974.7,1031.7,9.7,71,0,1.3
2022/1/1,13,90,67,85,5,34,47,0.85,973.1,1029.9,10.8,55,0,1.5
2022/1/1,14,81,60,69,5,26,66,0.72,971.7,1028.3,11.3,57,0,1.4
2022/1/1,15,74,54,63,5,23,75,0.67,970.6,1027.1,11.8,52,0,1.8
2022/1/1,16,66,48,57,5,19,84,0.61,970.3,1026.8,12.3,49,0,1.6
2022/1/1,17,68,49,56,5,18,89,0.61,970.4,1027,12,53,0,1.3
2022/1/1,18,71,52,60,5,19,91,0.62,970.7,1027.4,10.9,61,0,1.4
2022/1/1,19,81,60,70,5,24,83,0.65,971.4,1028.5,8.1,79,0,1.2
2022/1/1,20,95,71,84,5,32,69,0.75,972,1029.4,6.3,89,0,0.9
2022/1/1,21,110,83,100,5,39,59,0.84,972.2,1029.8,5.1,100,0,0.8
2022/1/1,22,119,90,110,5,43,52,0.92,972.2,1029.7,3.9,100,0,1.4
2022/1/1,23,124,94,114,5,53,37,0.98,972.3,1029.5,4.3,100,0,1.3
2022/1/2,0,125,95,114,5,56,36,1.01,972,1029,3.9,100,0,0.8
2022/1/2,1,125,95,115,5,58,27,1.02,971.7,1028.5,4.3,100,0,0.9
2022/1/2,2,124,94,114,5,53,32,1.02,971,1027.7,4.7,100,0,0.8
2022/1/2,3,121,92,110,5,51,36,1,970.8,1027.4,4.9,100,0,0.8
2022/1/2,4,123,93,111,5,50,33,1,970.4,1026.9,5.1,100,0,0.6
2022/1/2,5,125,95,112,5,57,21,1.02,969.8,1026.3,5.2,100,0,0.9
2022/1/2,6,123,93,109,5,53,21,0.95,969.9,1026.5,4.9,100,0,0.7
2022/1/2,7,120,91,107,5,51,18,0.94,970.2,1027.2,4.5,100,0,1
2022/1/2,8,115,87,103,5,48,23,0.89,970.7,1028,3.1,100,0,0.7
2022/1/2,9,113,85,101,5,45,29,0.92,971.1,1028.6,3.3,100,0,1
2022/1/2,10,115,87,103,6,50,19,0.97,971.6,1028.9,6.2,100,0,0.9
2022/1/2,11,115,87,103,8,48,26,1,971.7,1028.7,8.5,81,0,0.9
2022/1/2,12,113,85,101,10,41,44,0.9,970.5,1027.4,10,69,0,1.2
2022/1/2,13,109,82,97,10,31,66,0.83,968.6,1025.2,11.1,62,0,1.2
2022/1/2,14,106,80,95,11,25,81,0.77,967.1,1023.5,12,56,0,1.4
2022/1/2,15,104,78,92,10,22,89,0.72,966.3,1022.6,11.6,53,0,2.2
2022/1/2,16,103,77,91,9,22,91,0.72,965.8,1022.1,11.7,52,0,2.1
2022/1/2,17,100,75,91,8,25,88,0.72,965.8,1022.1,11.6,53,0,1.5
2022/1/2,18,100,75,89,7,27,83,0.7,966.1,1022.5,11,61,0,2
2022/1/2,19,104,78,94,6,32,76,0.73,966.9,1023.5,10.3,65,0,2.1
2022/1/2,20,111,84,102,6,42,58,0.8,967.3,1024.1,9.7,69,0,0.9
2022/1/2,21,120,91,112,6,46,42,0.85,967.6,1024.4,9.2,74,0,0.8
2022/1/2,22,125,95,117,6,48,27,0.88,967.6,1024.2,8.8,79,0,0.8
2022/1/2,23,133,101,124,6,49,18,0.89,967.6,1024,8.4,81,0,1.1
2022/1/3,0,134,102,126,6,50,12,0.9,967.2,1023.4,8.1,84,0,1
2022/1/3,1,134,102,126,6,49,9,0.92,967,1023.1,7.8,87,0,0.9
2022/1/3,2,134,102,126,5,47,9,0.91,966.7,1022.8,7.6,90,0,1
2022/1/3,3,133,101,126,5,47,7,0.89,966.8,1022.9,7.5,92,0,1
2022/1/3,4,135,103,127,5,44,9,0.88,966.7,1022.8,7.5,90,0,1.6
2022/1/3,5,134,102,125,6,42,10,0.86,966.5,1022.6,7.4,89,0,1.6
2022/1/3,6,133,101,124,6,39,12,0.85,966.6,1022.8,7.3,89,0,2
2022/1/3,7,134,102,122,6,37,13,0.82,967,1023.3,7.2,91,0,1.9
2022/1/3,8,134,102,123,6,38,14,0.84,967.3,1023.7,7,95,0,1.3
2022/1/3,9,133,101,123,6,39,14,0.86,967.8,1024.3,7.1,94,0,1.2
2022/1/3,10,133,101,122,6,40,11,0.89,968.2,1024.7,7.5,91,0,1.1
2022/1/3,11,134,102,124,6,43,10,0.95,968.2,1024.7,8,88,0,1.3
2022/1/3,12,135,103,126,6,45,10,0.96,967.7,1024.1,8.6,83,0,1.3
2022/1/3,13,138,105,127,6,47,10,0.99,966.2,1022.5,9.2,82,0,1.4
2022/1/3,14,138,105,128,6,49,15,0.96,965,1021.2,9.6,75,0,1.5
2022/1/3,15,135,103,128,7,48,22,0.95,964,1020.1,9.9,70,0,1.7
2022/1/3,16,126,96,119,6,47,31,0.87,963.9,1020.1,9.5,75,0,1.8
2022/1/3,17,119,90,112,6,45,39,0.82,964.2,1020.4,9,74,0,1.4
2022/1/3,18,118,89,111,6,47,38,0.81,965.2,1021.5,8.7,77,0,1.3
2022/1/3,19,119,90,114,6,52,29,0.83,965.8,1022.2,8.4,78,0,1.1
2022/1/3,20,118,89,114,6,54,25,0.84,966.5,1023,8.1,84,0,0.8
2022/1/3,21,116,88,113,5,51,30,0.83,966.9,1023.4,7.8,89,0,0.9
2022/1/3,22,115,87,111,5,47,34,0.81,967.1,1023.6,7.6,90,0,0.8
2022/1/3,23,115,87,112,5,46,33,0.82,967.3,1023.8,7.4,94,0,0.8
2022/1/4,0,114,86,109,5,47,28,0.82,967.3,1023.8,7.3,96,0,1.4
2022/1/4,1,114,86,110,5,48,24,0.81,967.2,1023.6,7.2,99,0,1.4
2022/1/4,2,119,90,113,6,48,20,0.82,966.9,1023.3,7,100,0,0.9
2022/1/4,3,119,90,113,6,48,16,0.82,966.6,1022.9,7,100,0,1.3
2022/1/4,4,121,92,116,6,47,13,0.82,966.2,1022.5,6.9,100,0,1.9
2022/1/4,5,126,96,119,6,43,15,0.82,965.5,1021.9,6.7,100,0,1.7
2022/1/4,6,130,99,122,6,41,16,0.82,965.4,1021.8,6.8,100,0,1.5
2022/1/4,7,130,99,121,6,44,9,0.84,965.6,1022,6.7,100,0,1.2
2022/1/4,8,133,101,123,5,46,8,0.86,965.7,1022.2,6.7,100,0,1
2022/1/4,9,135,103,126,6,47,3,1.01,966,1022.5,6.9,100,0,1.4
2022/1/4,10,140,107,130,6,46,6,1,966.1,1022.6,7.5,98,0,1.1
2022/1/4,11,143,109,134,6,43,14,0.98,965.9,1022.3,8.4,91,0,1.4
2022/1/4,12,141,108,132,6,40,22,0.98,964.9,1021.1,9.7,81,0,1.5
2022/1/4,13,134,102,123,6,38,34,0.93,963.5,1019.5,10.8,68,0,1.4
2022/1/4,14,114,86,104,6,33,52,0.84,962.3,1018.1,12.4,51,0,1.2
2022/1/4,15,94,70,86,6,26,68,0.74,962.1,1017.9,12.9,47,0,1.8
2022/1/4,16,85,63,77,5,25,77,0.68,962.1,1017.9,12.7,49,0,2.2
2022/1/4,17,79,58,72,5,26,79,0.67,962.5,1018.3,13,49,0,2.2
2022/1/4,18,75,55,70,5,32,71,0.65,963.2,1019.1,11.9,52,0,1.7
2022/1/4,19,75,55,70,5,36,65,0.67,964,1020.4,8.4,76,0,0.9
2022/1/4,20,80,59,75,6,51,40,0.76,964.7,1021.3,6.3,94,0,1
2022/1/4,21,84,62,82,5,71,16,0.92,965.3,1022,5.2,100,0,0.9
2022/1/4,22,88,65,86,5,70,12,0.98,965.7,1022.5,4.2,100,0,0.7
2022/1/4,23,85,63,85,5,64,16,0.98,966,1022.8,3.9,100,0,0.9
2022/1/5,0,86,64,88,6,62,15,1.1,965.8,1022.4,3.7,100,0,1.4
2022/1/5,1,89,66,89,6,60,9,1.12,965.6,1022.2,3,100,0,1
2022/1/5,2,88,65,90,6,56,12,1.13,965.1,1021.5,2.4,100,0,1.1
2022/1/5,3,90,67,92,6,54,9,1.13,965.2,1021.6,2.4,100,0,1.7
2022/1/5,4,89,66,91,6,52,5,1.1,965.1,1021.6,2,100,0,1.3
2022/1/5,5,91,68,93,6,49,4,1.08,964.7,1021.2,1.4,100,0,1.6
2022/1/5,6,93,69,93,7,48,3,1.01,965.1,1021.7,1.8,100,0,1.6
2022/1/5,7,93,69,92,7,43,5,0.96,965.6,1022.6,1.7,100,0,1.5
2022/1/5,8,94,70,94,7,42,4,0.99,966,1023.2,1.6,100,0,1.9
2022/1/5,9,93,69,97,7,42,3,1.08,966.5,1023.7,2.9,100,0,2.8
2022/1/5,10,93,69,100,8,42,3,1.32,966.9,1024.1,4.2,100,0,2.4
2022/1/5,11,98,73,104,8,45,3,1.37,966.9,1024,6.1,99,0,1.5
2022/1/5,12,105,79,110,8,53,6,1.28,966.5,1023.3,8.6,82,0,1.7
2022/1/5,13,113,85,118,8,60,13,1.16,965.1,1021.7,10.2,68,0,1.9
2022/1/5,14,119,90,121,7,60,24,1.07,963.9,1020.4,11.1,69,0,2.9
2022/1/5,15,121,92,121,7,54,32,1,963.2,1019.6,11.4,65,0,3.4
2022/1/5,16,123,93,122,6,53,37,0.96,963.3,1019.8,10.9,69,0,2.6
2022/1/5,17,124,94,123,6,56,31,0.93,963.3,1019.9,10.6,72,0,2.5
2022/1/5,18,123,93,121,6,53,28,0.89,964.3,1021,10,76,0,2
2022/1/5,19,126,96,123,6,56,21,0.93,965,1021.8,9.4,79,0,1.2
2022/1/5,20,134,102,132,6,61,12,0.98,965.6,1022.5,9,80,0,1.3
2022/1/5,21,148,113,145,6,61,4,1,966.7,1023.6,8.6,86,0,1.2
2022/1/5,22,160,122,156,6,56,3,1.02,967.5,1024.3,8.3,90,0,1.1
2022/1/5,23,164,125,158,6,54,2,1.02,968,1024.7,8.2,95,0,0.9
2022/1/6,0,163,124,156,6,51,2,0.99,968.2,1024.6,8.2,97,0,1.1
2022/1/6,1,160,122,152,6,48,3,0.98,968.4,1024.7,7.7,100,0,0.6
2022/1/6,2,156,119,148,5,44,2,0.96,968.5,1024.8,7.5,100,0,0.9
2022/1/6,3,151,116,143,5,40,3,0.94,968.7,1024.9,7.5,100,0,0.9
2022/1/6,4,145,111,134,5,38,4,0.92,968.6,1024.9,7.5,100,0,0.7
2022/1/6,5,139,106,127,5,36,4,0.9,968.5,1024.8,7.4,100,0,0.9
2022/1/6,6,130,99,117,5,34,4,0.88,968.6,1025,7.4,100,0,1
2022/1/6,7,125,95,113,5,33,4,0.88,968.8,1025.3,7.2,100,0,1.1
2022/1/6,8,123,93,110,5,32,6,0.88,969.3,1025.9,7,100,0,0.9
2022/1/6,9,123,93,109,5,34,3,0.95,969.9,1026.5,7.1,100,0,0.9
2022/1/6,10,123,93,110,6,35,2,1.02,970.5,1027.2,7.6,100,0,1
2022/1/6,11,125,95,112,6,37,4,1.13,971,1027.6,8.5,98,0,1.6
2022/1/6,12,126,96,113,6,41,10,1.1,970.2,1026.7,9.4,88,0,1.4
2022/1/6,13,120,91,108,6,41,24,0.99,968.7,1025,10.4,81,0,1.5
2022/1/6,14,120,91,105,5,37,36,0.89,967.7,1023.9,10.8,77,0,2.3
2022/1/6,15,109,82,95,5,32,53,0.8,967.1,1023.3,11,75,0,2.7
2022/1/6,16,93,69,82,5,30,61,0.76,967.2,1023.4,11.2,75,0,2.7
2022/1/6,17,86,64,76,5,32,58,0.74,967.4,1023.6,11,75,0,1.8
2022/1/6,18,83,61,75,5,35,54,0.74,967.9,1024.2,10.5,80,0,1.2
2022/1/6,19,89,66,82,5,43,42,0.82,968.9,1025.3,9.9,87,0,1.1
2022/1/6,20,100,75,94,5,49,31,0.86,969.1,1025.7,8.9,99,0,2
2022/1/6,21,104,78,98,5,55,22,0.88,969.8,1026.4,8.5,100,0,2.4
2022/1/6,22,109,82,102,5,57,15,0.91,970.3,1026.9,8.3,100,0,2.5
2022/1/6,23,114,86,106,5,62,10,0.94,970.4,1027,8,100,0,2.4
2022/1/7,0,119,90,109,5,61,9,0.98,970.4,1026.9,8.1,100,0,2.3
2022/1/7,1,116,88,106,5,57,10,0.94,970.2,1026.6,7.9,100,0,2.1
2022/1/7,2,104,78,94,5,50,12,0.89,970.2,1026.6,7.8,100,0,1.4
2022/1/7,3,96,72,87,5,48,11,0.84,970,1026.3,7.7,100,0,1.4
2022/1/7,4,96,72,85,5,47,8,0.84,969.6,1025.9,7.5,100,0,1.1
2022/1/7,5,98,73,87,5,41,9,0.82,969.2,1025.5,7.5,100,0,1.8
2022/1/7,6,96,72,85,5,39,9,0.82,969,1025.4,7.4,100,0,2.6
2022/1/7,7,94,70,83,5,37,9,0.82,969.5,1025.9,7.4,100,0,2.3
2022/1/7,8,91,68,82,5,39,6,0.82,969.7,1026.3,7.2,100,0,1.3
2022/1/7,9,95,71,85,6,40,5,0.91,970.1,1026.7,7.2,100,0,1
2022/1/7,10,96,72,89,6,41,3,0.99,970.5,1027.1,7.9,96,0,1.1
2022/1/7,11,100,75,95,6,41,3,1.05,971,1027.6,9.1,84,0,1.1
2022/1/7,12,105,79,102,6,41,4,1.06,970.5,1027,9.7,80,0,1.2
2022/1/7,13,111,84,109,6,41,7,1.03,969.2,1025.6,10.1,72,0,1.2
2022/1/7,14,116,88,114,6,40,11,1,968,1024.3,10.5,73,0,1.6
2022/1/7,15,123,93,118,6,40,15,0.96,967.3,1023.5,10.4,72,0,1.6
2022/1/7,16,123,93,117,5,39,20,0.9,967,1023.3,10.3,76,0,1.5
2022/1/7,17,121,92,115,5,41,21,0.86,967.2,1023.5,10.2,77,0,2.3
2022/1/7,18,121,92,114,5,43,18,0.86,968.1,1024.5,9.9,81,0,2.5
2022/1/7,19,123,93,114,5,46,15,0.92,968.9,1025.4,9.5,88,0,2
2022/1/7,20,121,92,112,5,46,17,0.95,969.5,1026.1,9.1,97,0,1.9
2022/1/7,21,116,88,107,5,41,19,0.92,970.2,1026.8,9,91,0,2.2
2022/1/7,22,114,86,103,5,41,18,0.92,970.2,1026.8,8.8,94,0,1.9
2022/1/7,23,110,83,101,5,43,13,0.95,970.9,1027.4,8.5,100,0,2.1
2022/1/8,0,110,83,99,5,42,10,0.95,970.6,1027,8.3,100,0,2
2022/1/8,1,109,82,99,5,41,10,0.95,970.2,1026.6,7.9,100,0,1.8
2022/1/8,2,104,78,95,5,37,9,0.96,970,1026.4,7.8,100,0,1.5
2022/1/8,3,104,78,95,5,39,4,0.98,969.5,1025.9,7.8,100,0,1.1
2022/1/8,4,104,78,94,5,39,3,0.97,969.1,1025.5,7.7,100,0,1.2
2022/1/8,5,104,78,94,5,38,3,0.99,968.7,1025,7.7,100,0,1.3
2022/1/8,6,104,78,94,6,36,4,1,968.7,1025.1,7.5,100,0,1.5
2022/1/8,7,99,74,88,6,35,3,0.98,969,1025.5,7.4,100,0,1.2
2022/1/8,8,96,72,86,5,35,3,0.98,969.5,1026,7.4,100,0,1.1
2022/1/8,9,95,71,86,6,35,2,1.02,970,1026.6,7.4,100,0,1.2
2022/1/8,10,96,72,86,5,34,2,1.09,970.5,1027.1,7.6,100,0,1.1
2022/1/8,11,98,73,89,6,35,2,1.12,970.7,1027.3,7.8,100,0,1.4
2022/1/8,12,99,74,91,6,36,2,1.18,970,1026.6,7.7,100,0,1.3
2022/1/8,13,98,73,93,6,38,3,1.16,969,1025.6,8.1,100,0,1.3
2022/1/8,14,96,72,94,6,39,4,1.13,968,1024.5,8.4,100,0,1.3
2022/1/8,15,99,74,96,6,41,5,1.12,967.3,1023.7,8.8,97,0,1.6
2022/1/8,16,101,76,99,6,42,7,1.07,967.2,1023.6,8.9,95,0,2.2
2022/1/8,17,104,78,102,5,44,8,1.07,967.4,1023.8,8.9,96,0,1.6
2022/1/8,18,105,79,103,5,46,7,1.1,967.9,1024.4,8.8,98,0,2.8
2022/1/8,19,105,79,105,5,50,4,1.12,968.8,1025.4,8.3,100,0,2
2022/1/8,20,109,82,107,5,52,2,1.18,969.3,1025.9,8.1,100,0,1
2022/1/8,21,110,83,109,5,51,2,1.22,969.9,1026.6,8.1,100,0,0.8
2022/1/8,22,111,84,110,5,50,2,1.25,969.9,1026.5,8,100,0,1
2022/1/8,23,111,84,111,5,50,2,1.26,969.8,1026.5,7.7,100,0,0.7
2022/1/9,0,113,85,113,5,47,2,1.22,969.4,1026.1,7.3,100,0,1.6
2022/1/9,1,111,84,113,5,45,2,1.22,969.1,1025.8,6.5,100,0,1.3
2022/1/9,2,109,82,111,5,41,2,1.18,968.5,1025.2,5.6,100,0,1
2022/1/9,3,105,79,109,5,38,2,1.15,967.8,1024.6,4.5,100,0,1.1
2022/1/9,4,104,78,107,5,34,2,1.12,966.9,1023.4,6.4,100,0,1.1
2022/1/9,5,98,73,102,5,32,3,1.15,966.1,1022.6,6.4,100,0,1.2
2022/1/9,6,91,68,97,5,30,3,1.11,965.8,1022.2,6.6,100,0,1
2022/1/9,7,85,63,90,5,28,3,1.12,965.9,1022.4,6.8,100,0,1.2
2022/1/9,8,79,58,85,5,29,2,1.1,966.3,1022.8,6.8,100,0,0.8
2022/1/9,9,80,59,86,5,32,3,1.09,966.5,1023.1,6.5,100,0,0.8
2022/1/9,10,80,59,86,5,33,4,1.11,966.6,1023.1,6.9,100,0,1.2
2022/1/9,11,86,64,91,5,33,5,1.12,966.3,1022.8,7.3,100,0,1.5
2022/1/9,12,96,72,98,5,35,6,1.12,965.6,1022,7.8,100,0,1.5
2022/1/9,13,109,82,105,7,37,7,1.14,964.2,1020.6,8.2,99,0,1.2
2022/1/9,14,118,89,113,9,35,15,1.1,962.9,1019.3,8.3,100,0,1.3
2022/1/9,15,123,93,117,8,35,17,1.11,962.1,1018.6,8.1,100,0,1.4
2022/1/9,16,125,95,118,7,35,17,1.1,961.5,1017.8,7.8,100,0,1.4
2022/1/9,17,126,96,119,6,34,21,1.08,961.4,1017.7,7.6,100,0,2.1
2022/1/9,18,125,95,118,5,34,23,1.05,961.5,1017.8,7.5,100,0,1.7
2022/1/9,19,124,94,116,5,33,26,1.06,961.7,1018,7.4,100,0,1.3
2022/1/9,20,124,94,119,5,34,24,1.08,962.1,1018.4,7.3,100,0,2.6
2022/1/9,21,131,100,129,5,38,15,1.15,962.3,1018.7,7.4,100,0,2.7
2022/1/9,22,133,101,133,5,38,14,1.13,962.4,1018.8,7.3,100,0,2.7
2022/1/9,23,131,100,131,5,41,5,1.19,962.6,1018.9,7.4,100,0,1.5
2022/1/10,0,121,92,119,5,40,1,1.2,963.1,1019.4,7.3,100,0,1.3
2022/1/10,1,113,85,107,5,38,2,1.21,963.4,1019.7,7.4,100,0,2.1
2022/1/10,2,108,81,100,5,38,1,1.17,964.1,1020.4,7.4,100,0,2.1
2022/1/10,3,105,79,97,5,39,2,1.09,964.7,1021,7.5,99,0,1.5
2022/1/10,4,103,77,94,5,39,2,1.05,965.4,1021.8,7.4,100,0,2
2022/1/10,5,100,75,90,5,39,3,1.02,965.8,1022.3,7.1,100,0,2
2022/1/10,6,93,69,83,5,39,3,1.02,966.8,1023.4,7,100,0,1.9
2022/1/10,7,89,66,79,5,40,2,1.02,967.9,1024.6,7,100,0,1.4
2022/1/10,8,86,64,76,5,41,3,1.03,968.6,1025.3,7,100,0,1
2022/1/10,9,85,63,75,5,42,2,1.08,969.8,1026.6,7.1,100,0,1
2022/1/10,10,85,63,76,5,44,3,1.19,970.9,1027.7,7.5,100,0,1
2022/1/10,11,86,64,78,5,47,3,1.25,971.3,1028,8.1,100,0,1
2022/1/10,12,88,65,80,5,51,5,1.23,971,1027.7,8.6,98,0,1.3
2022/1/10,13,88,65,82,6,52,12,1.18,970.1,1026.7,9.1,95,0,1.6
2022/1/10,14,88,65,81,5,52,17,1.09,969.3,1025.8,9.7,88,0,1.3
2022/1/10,15,86,64,80,6,52,23,1.03,969,1025.4,10,88,0,1.7
2022/1/10,16,83,61,78,6,53,27,0.98,969.1,1025.5,10.3,87,0,2.4
2022/1/10,17,74,54,72,5,51,34,0.89,969.5,1025.9,10.3,85,0,2.2
2022/1/10,18,70,51,69,6,51,36,0.82,970.5,1027.1,9.7,93,0,1.9
2022/1/10,19,65,47,69,6,53,33,0.79,971.4,1028.1,9.2,96,0,1.9
2022/1/10,20,68,49,74,6,62,20,0.85,972.1,1028.9,8.7,99,0,1.5
2022/1/10,21,73,53,82,6,69,11,0.96,972.5,1029.3,8.3,100,0,0.9
2022/1/10,22,79,58,90,6,71,6,1.03,973,1029.9,7.7,100,0,1
2022/1/10,23,81,60,96,6,71,2,1.08,972.9,1029.7,7.4,100,0,0.8
2022/1/11,0,86,64,104,6,69,2,1.15,972.4,1029.2,7.2,100,0,1
2022/1/11,1,89,66,107,6,67,2,1.21,971.7,1028.4,6.7,100,0,1.1
2022/1/11,2,89,66,106,6,67,2,1.23,971.1,1027.7,6.6,100,0,1.1
2022/1/11,3,89,66,105,6,63,2,1.22,970.6,1027.2,6.4,100,0,1.1
2022/1/11,4,90,67,106,6,59,3,1.22,969.8,1026.3,6.3,100,0,1.5
2022/1/11,5,90,67,105,6,54,4,1.18,969.1,1025.6,6.5,100,0,0.8
2022/1/11,6,91,68,107,6,51,5,1.16,968.5,1025,6.3,100,0,0.6
2022/1/11,7,91,68,104,6,51,5,1.15,968.6,1025.2,6,100,0,0.7
2022/1/11,8,93,69,105,6,51,3,1.17,968.7,1025.4,5.9,100,0,1.4
2022/1/11,9,95,71,106,6,53,3,1.31,968.7,1025.4,6.3,100,0,1.2
2022/1/11,10,94,70,106,7,55,3,1.4,968.9,1025.6,7.2,100,0,0.7
2022/1/11,11,90,67,102,8,57,4,1.32,968.7,1025.2,8.5,95,0,0.7
2022/1/11,12,89,66,98,8,58,6,1.23,967.5,1023.8,10.5,74,0,1.6
2022/1/11,13,71,52,79,9,51,24,0.91,965.5,1021.6,12.1,59,0,1.3
2022/1/11,14,63,45,69,8,43,47,0.74,963.7,1019.6,13.1,45,0,1
2022/1/11,15,61,44,66,7,39,60,0.68,962.9,1018.7,13.6,42,0,1.2
2022/1/11,16,61,44,66,7,35,70,0.68,962.2,1017.9,13.9,44,0,1.4
2022/1/11,17,65,47,68,7,33,73,0.69,962.4,1018.2,13.4,44,0,1.3
2022/1/11,18,65,47,69,7,36,72,0.67,963.1,1019,12.6,54,0,1.3
2022/1/11,19,66,48,70,6,39,67,0.7,964.1,1020.4,9.2,72,0,1.2
2022/1/11,20,71,52,77,6,59,43,0.78,964.6,1021.2,7.4,88,0,1.1
2022/1/11,21,80,59,86,5,74,24,0.91,965,1021.7,6.4,95,0,0.7
2022/1/11,22,84,62,93,5,75,18,0.98,965.3,1021.9,5.9,99,0,1.5
2022/1/11,23,86,64,99,5,78,15,1.08,965.6,1022.1,5.8,100,0,1.7
2022/1/12,0,93,69,110,6,77,16,1.09,965.4,1021.8,5.4,100,0,2.1
2022/1/12,1,99,74,117,6,76,13,1.14,965.2,1021.5,4.4,100,0,1.8
2022/1/12,2,103,77,121,6,74,9,1.13,965.1,1021.3,3.9,100,0,1.9
2022/1/12,3,108,81,126,6,72,7,1.1,964.6,1020.8,3.5,100,0,1.3
2022/1/12,4,110,83,128,7,71,3,1.05,964.6,1020.6,4.9,100,0,1.4
2022/1/12,5,111,84,127,7,68,4,1,964.1,1020.1,5.2,100,0,0.9
2022/1/12,6,110,83,120,7,65,5,0.95,964.5,1020.6,5.7,100,0,0.6
2022/1/12,7,111,84,119,8,64,6,0.95,965.2,1021.6,6.1,100,0,1.1
2022/1/12,8,113,85,119,7,65,6,0.97,966.2,1022.7,7.6,83,0,1.2
2022/1/12,9,114,86,118,8,64,8,0.96,967.4,1024,7.9,86,0,1
2022/1/12,10,118,89,122,8,61,10,1.02,968.7,1025.4,8.2,91,0,0.8
2022/1/12,11,121,92,125,8,63,9,1.06,969.8,1026.6,8.5,94,0,0.8
2022/1/12,12,125,95,129,8,66,9,1.07,969.3,1026,9.3,85,0,0.8
2022/1/12,13,129,98,133,8,66,11,1.09,968.4,1025.1,10.2,71,0,1.5
2022/1/12,14,129,98,134,8,66,12,1.06,967.4,1024.1,9.9,73,0,1.4
2022/1/12,15,129,98,132,8,65,15,1.05,967.1,1023.8,9.8,76,0,0.9
2022/1/12,16,129,98,130,8,65,20,1.03,966.8,1023.3,10.2,73,0,1.1
2022/1/12,17,126,96,128,7,65,23,1,967.7,1024.3,10,89,0,1.1
2022/1/12,18,116,88,121,6,67,22,1,968.2,1024.8,9.4,95,0,1
2022/1/12,19,116,88,123,6,72,15,0.99,969.5,1026.2,8.8,98,0,1.1
2022/1/12,20,114,86,121,6,77,7,1.1,970.2,1026.8,8.6,100,0,1
2022/1/12,21,119,90,128,6,79,4,1.14,971.1,1027.8,8.2,100,0,1
2022/1/12,22,124,94,134,6,80,2,1.22,971.4,1028.1,7.9,100,0,1.1
2022/1/12,23,129,98,138,6,78,2,1.28,972.2,1028.9,7.6,100,0,1.2
2022/1/13,0,134,102,144,6,75,3,1.24,971.8,1028.5,7.1,100,0,1
2022/1/13,1,128,97,138,6,66,7,1.18,971.3,1027.9,7.1,98,0,1
2022/1/13,2,115,87,125,6,61,9,1.06,970.9,1027.5,7.1,96,0,1.1
2022/1/13,3,115,87,124,6,57,7,1.03,970.7,1027.3,6.5,100,0,1.3
2022/1/13,4,116,88,123,6,54,5,0.99,970,1026.6,5.9,100,0,1.3
2022/1/13,5,120,91,124,5,52,3,0.98,969.1,1025.7,5.5,100,0,1.5
2022/1/13,6,114,86,115,5,47,4,0.94,969,1025.7,5.5,100,0,2
2022/1/13,7,111,84,113,5,46,3,0.94,969.3,1026,5.5,100,0,1.9
2022/1/13,8,110,83,108,5,45,4,0.95,969.6,1026.4,5.3,100,0,1.2
2022/1/13,9,105,79,104,5,46,4,1.05,969.7,1026.5,5.7,100,0,1.2
2022/1/13,10,105,79,105,5,47,3,1.11,970.3,1027,7.1,91,0,1.3
2022/1/13,11,104,78,107,5,48,3,1.13,969.8,1026.4,8.2,79,0,1.2
2022/1/13,12,96,72,99,6,52,6,1.04,968.7,1025.2,9.3,75,0,1
2022/1/13,13,96,72,99,7,57,9,1.03,966.9,1023.2,10.1,63,0,0.8
2022/1/13,14,94,70,97,6,61,13,0.95,965.2,1021.3,10.8,60,0,1
2022/1/13,15,81,60,84,7,60,23,0.86,963.9,1020,11.1,57,0,1.2
2022/1/13,16,69,50,71,6,55,30,0.72,963.1,1019.2,11,60,0,1.7
2022/1/13,17,69,50,70,6,54,31,0.7,963.1,1019.3,10.7,60,0,1.8
